Region,Año,Tipos_delito,Ordenado_por,Familia_delito,Grupo_delito,Subgrupo_delito,Cantidad
Coquimbo,2017,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,4826
Coquimbo,2018,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,4546
Coquimbo,2019,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,5084
Coquimbo,2020,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,5639
Coquimbo,2021,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,6190
Coquimbo,2022,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,6732
Coquimbo,2023,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,6740
Coquimbo,2024,Violencia intrafamiliar,Familia de delitos,Violencia intrafamiliar,Robo por sorpresa,Robo violento de vehículo motorizado,6386
Coquimbo,2013,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2377
Coquimbo,2014,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2446
Coquimbo,2015,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2164
Coquimbo,2016,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2277
Coquimbo,2017,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2292
Coquimbo,2018,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2404
Coquimbo,2019,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2606
Coquimbo,2020,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2520
Coquimbo,2021,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2488
Coquimbo,2022,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2486
Coquimbo,2023,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2497
Coquimbo,2024,Violencia intrafamiliar con lesiones físicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones físicas,2430
Coquimbo,2013,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2524
Coquimbo,2014,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2521
Coquimbo,2015,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2220
Coquimbo,2016,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2514
Coquimbo,2017,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2511
Coquimbo,2018,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2119
Coquimbo,2019,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,2421
Coquimbo,2020,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,3026
Coquimbo,2021,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,3601
Coquimbo,2022,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,4110
Coquimbo,2023,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,4119
Coquimbo,2024,Violencia intrafamiliar con lesiones psicológicas,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar con lesiones psicológicas,3811
Coquimbo,2013,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Coquimbo,2014,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Coquimbo,2015,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Coquimbo,2016,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Coquimbo,2017,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,0
Coquimbo,2018,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,8
Coquimbo,2019,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,40
Coquimbo,2020,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,72
Coquimbo,2021,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,91
Coquimbo,2022,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,121
Coquimbo,2023,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,107
Coquimbo,2024,Maltrato habitual,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Maltrato habitual,118
Coquimbo,2013,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2014,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2015,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2016,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2017,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2018,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2019,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2020,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2021,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2022,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2023,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2024,Amenazas en contexto de violencia intrafamiliar,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Amenazas en contexto de violencia intrafamiliar,0
Coquimbo,2013,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,18
Coquimbo,2014,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,13
Coquimbo,2015,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,10
Coquimbo,2016,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,10
Coquimbo,2017,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,23
Coquimbo,2018,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,15
Coquimbo,2019,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,17
Coquimbo,2020,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,21
Coquimbo,2021,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,10
Coquimbo,2022,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,15
Coquimbo,2023,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,17
Coquimbo,2024,Violencia intrafamiliar no clasificada,Subgrupo,Violencia intrafamiliar,Robo por sorpresa,Violencia intrafamiliar no clasificada,27
Coquimbo,2013,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,584
Coquimbo,2014,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,708
Coquimbo,2015,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,628
Coquimbo,2016,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,513
Coquimbo,2017,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,589
Coquimbo,2018,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,810
Coquimbo,2019,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,687
Coquimbo,2020,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,633
Coquimbo,2021,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,732
Coquimbo,2022,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,787
Coquimbo,2023,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,883
Coquimbo,2024,Delitos asociados a drogas,Familia de delitos,Delitos asociados a drogas,Robo por sorpresa,Violencia intrafamiliar no clasificada,820
Coquimbo,2013,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,105
Coquimbo,2014,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,103
Coquimbo,2015,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,79
Coquimbo,2016,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,59
Coquimbo,2017,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,71
Coquimbo,2018,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,110
Coquimbo,2019,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,125
Coquimbo,2020,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,129
Coquimbo,2021,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,166
Coquimbo,2022,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,142
Coquimbo,2023,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,179
Coquimbo,2024,Tráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Tráfico de sustancias,171
Coquimbo,2013,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,210
Coquimbo,2014,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,230
Coquimbo,2015,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,227
Coquimbo,2016,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,228
Coquimbo,2017,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,265
Coquimbo,2018,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,358
Coquimbo,2019,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,328
Coquimbo,2020,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,269
Coquimbo,2021,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,320
Coquimbo,2022,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,363
Coquimbo,2023,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,397
Coquimbo,2024,Microtráfico de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Microtráfico de sustancias,402
Coquimbo,2013,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,73
Coquimbo,2014,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,56
Coquimbo,2015,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,84
Coquimbo,2016,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,77
Coquimbo,2017,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,77
Coquimbo,2018,Elaboración o producción de sustancias,Subgrupo,Delitos asociados a drogas,Robo por sorpresa,Elaboración o producción de sustancias,72
